Order_ID,User_ID,Product_ID,"upid",Shipping_Address_ID,Credit_Card_ID,Subtotal,Tax_Cost,Shipping_Cost,Total_Cost,"date","Created_Date","Updated_Date","Status",Transaction_Number,Tracking_Number,"Tracking_Type","Notes"
3419,330,32,"D",NULL,NULL,154,14,76,244,"2014-12-20 23:53:59","2014-12-20 23:53:59","2015-01-19 23:53:59","Delivered",6728348,167652119,"6","Enter Notes Here"
3420,160,47,"G",NULL,NULL,145,13,59,217,"2014-12-21 02:35:00","2014-12-21 02:35:00","2015-01-30 02:35:00","Received",9746194,405460027,"3","Enter Notes Here"
3421,138,50,"D",NULL,NULL,21,2,10,33,"2014-12-21 07:03:53","2014-12-21 07:03:53","2015-02-07 07:03:53","Delivered",6451736,482554983,"1","Enter Notes Here"
3422,316,23,"A",NULL,NULL,373,34,36,443,"2014-12-21 09:04:15","2014-12-21 09:04:15","2015-01-22 09:04:15","Delivered",9031532,857485519,"4","Enter Notes Here"
3423,87,26,"D",NULL,NULL,209,19,50,278,"2014-12-21 09:53:16","2014-12-21 09:53:16","2015-01-12 09:53:16","Ready for Pickup",5271660,300282089,"7","Enter Notes Here"
3424,115,42,"A",NULL,NULL,208,19,51,278,"2014-12-21 10:53:57","2014-12-21 10:53:57","2015-01-27 10:53:57","Delivered",9644231,523520677,"3","Enter Notes Here"
3425,248,15,"E",NULL,NULL,60,5,52,117,"2014-12-21 12:07:41","2014-12-21 12:07:41","2015-01-31 12:07:41","Delivered",3082076,134837704,"5","Enter Notes Here"
3426,115,5,"C",NULL,NULL,275,25,92,392,"2014-12-21 13:29:08","2014-12-21 13:29:08","2015-01-21 13:29:08","Delivered",7490068,755753532,"8","Enter Notes Here"
3427,221,48,"E",NULL,NULL,107,10,55,172,"2014-12-21 13:50:20","2014-12-21 13:50:20","2015-01-10 13:50:20","Ready for Pickup",5137364,567113878,"9","Enter Notes Here"
3428,328,14,"A",NULL,NULL,409,37,99,545,"2014-12-21 17:18:07","2014-12-21 17:18:07","2015-01-10 17:18:07","Cancelled",4509655,528003139,"9","Enter Notes Here"
3429,106,17,"E",NULL,NULL,356,32,12,400,"2014-12-21 19:11:43","2014-12-21 19:11:43","2015-01-03 19:11:43","Received",7246431,826051207,"9","Enter Notes Here"
3430,42,14,"D",NULL,NULL,27,2,74,103,"2014-12-21 19:36:54","2014-12-21 19:36:54","2014-12-28 19:36:54","In Transit",5518905,52070828,"9","Enter Notes Here"
3431,137,6,"C",NULL,NULL,362,33,40,435,"2014-12-21 20:58:28","2014-12-21 20:58:28","2015-01-05 20:58:28","In Transit",4304282,479738026,"3","Enter Notes Here"
3432,268,48,"A",NULL,NULL,80,7,44,131,"2014-12-21 21:16:28","2014-12-21 21:16:28","2015-01-30 21:16:28","Delivered",9780134,629459111,"4","Enter Notes Here"
3433,1,21,"E",NULL,NULL,93,8,50,151,"2014-12-21 21:46:33","2014-12-21 21:46:33","2015-01-27 21:46:33","Delivered",8581431,329428737,"7","Enter Notes Here"
3434,66,34,"F",NULL,NULL,30,3,89,122,"2014-12-21 23:00:32","2014-12-21 23:00:32","2015-01-04 23:00:32","Delivered",4026671,328801565,"3","Enter Notes Here"
3435,48,36,"B",NULL,NULL,406,37,62,505,"2014-12-22 01:32:48","2014-12-22 01:32:48","2015-01-31 01:32:48","In Transit",8956035,460343677,"9","Enter Notes Here"
3436,102,31,"C",NULL,NULL,364,33,11,408,"2014-12-22 03:19:25","2014-12-22 03:19:25","2015-01-21 03:19:25","Ready for Pickup",8592578,167054613,"7","Enter Notes Here"
3437,263,12,"G",NULL,NULL,241,22,71,334,"2014-12-22 06:08:30","2014-12-22 06:08:30","2015-02-01 06:08:30","Cancelled",2896083,218290056,"6","Enter Notes Here"
3438,158,9,"G",NULL,NULL,267,24,93,384,"2014-12-22 07:20:57","2014-12-22 07:20:57","2015-01-11 07:20:57","Delivered",6028304,87103201,"2","Enter Notes Here"
3439,277,2,"F",NULL,NULL,383,34,25,442,"2014-12-22 08:05:18","2014-12-22 08:05:18","2015-02-06 08:05:18","Delivered",3827185,13278329,"5","Enter Notes Here"
3440,297,6,"B",NULL,NULL,21,2,37,60,"2014-12-22 08:17:58","2014-12-22 08:17:58","2015-01-17 08:17:58","Cancelled",299823,743460503,"6","Enter Notes Here"
3441,90,36,"F",NULL,NULL,44,4,24,72,"2014-12-22 08:36:23","2014-12-22 08:36:23","2015-02-01 08:36:23","Received",3072635,709080758,"2","Enter Notes Here"
3442,308,9,"A",NULL,NULL,98,9,29,136,"2014-12-22 12:36:58","2014-12-22 12:36:58","2015-01-11 12:36:58","Delivered",5835772,83021616,"9","Enter Notes Here"
3443,187,25,"G",NULL,NULL,91,8,25,124,"2014-12-22 12:44:45","2014-12-22 12:44:45","2015-01-30 12:44:45","Cancelled",1870118,502931830,"8","Enter Notes Here"
3444,227,50,"F",NULL,NULL,478,43,36,557,"2014-12-22 13:24:09","2014-12-22 13:24:09","2015-01-28 13:24:09","Delivered",9524187,545361056,"3","Enter Notes Here"
3445,298,8,"A",NULL,NULL,381,34,90,505,"2014-12-22 14:19:31","2014-12-22 14:19:31","2015-01-25 14:19:31","In Transit",1713649,14658278,"2","Enter Notes Here"
3446,98,19,"F",NULL,NULL,410,37,14,461,"2014-12-22 14:32:47","2014-12-22 14:32:47","2015-02-08 14:32:47","Delivered",7113982,752576393,"4","Enter Notes Here"
3447,115,19,"B",NULL,NULL,391,35,60,486,"2014-12-22 14:32:55","2014-12-22 14:32:55","2015-01-26 14:32:55","Received",8700222,557773740,"9","Enter Notes Here"
3448,326,8,"A",NULL,NULL,286,26,76,388,"2014-12-22 14:38:58","2014-12-22 14:38:58","2015-02-08 14:38:58","Delivered",5394373,340649763,"8","Enter Notes Here"
3449,241,25,"C",NULL,NULL,356,32,88,476,"2014-12-22 15:48:55","2014-12-22 15:48:55","2015-01-17 15:48:55","Received",9710520,926539863,"8","Enter Notes Here"
3450,215,39,"F",NULL,NULL,492,44,35,571,"2014-12-22 16:28:58","2014-12-22 16:28:58","2015-01-04 16:28:58","Cancelled",6593009,833247159,"2","Enter Notes Here"
3451,35,21,"C",NULL,NULL,460,41,14,515,"2014-12-22 16:43:33","2014-12-22 16:43:33","2015-02-06 16:43:33","Cancelled",441916,802063865,"1","Enter Notes Here"
3452,270,45,"C",NULL,NULL,54,5,50,109,"2014-12-22 17:11:30","2014-12-22 17:11:30","2015-02-05 17:11:30","Received",7755423,644601081,"9","Enter Notes Here"
3453,247,12,"E",NULL,NULL,386,35,15,436,"2014-12-22 17:55:49","2014-12-22 17:55:49","2015-02-02 17:55:49","Delivered",6337040,162507620,"2","Enter Notes Here"
3454,385,50,"C",NULL,NULL,95,9,31,135,"2014-12-22 18:21:39","2014-12-22 18:21:39","2015-01-22 18:21:39","Cancelled",7926390,11221182,"9","Enter Notes Here"
3455,388,29,"A",NULL,NULL,315,28,90,433,"2014-12-22 19:10:14","2014-12-22 19:10:14","2015-01-23 19:10:14","Delivered",6646181,394261493,"7","Enter Notes Here"
3456,252,9,"C",NULL,NULL,388,35,22,445,"2014-12-22 19:15:47","2014-12-22 19:15:47","2015-01-18 19:15:47","Delivered",7167682,818496210,"5","Enter Notes Here"
3457,349,34,"F",NULL,NULL,145,13,27,185,"2014-12-22 22:19:32","2014-12-22 22:19:32","2015-01-14 22:19:32","Delivered",4733622,119192480,"6","Enter Notes Here"
3458,280,15,"G",NULL,NULL,381,34,91,506,"2014-12-23 01:13:49","2014-12-23 01:13:49","2015-01-10 01:13:49","Delivered",6841209,439937648,"2","Enter Notes Here"
3459,294,10,"B",NULL,NULL,307,28,91,426,"2014-12-23 01:15:53","2014-12-23 01:15:53","2015-01-31 01:15:53","In Transit",5882498,748483659,"6","Enter Notes Here"
3460,369,28,"C",NULL,NULL,264,24,70,358,"2014-12-23 01:43:52","2014-12-23 01:43:52","2015-01-05 01:43:52","Delivered",5835596,946155784,"9","Enter Notes Here"
3461,75,12,"B",NULL,NULL,118,11,95,224,"2014-12-23 01:56:56","2014-12-23 01:56:56","2015-01-10 01:56:56","Delivered",6959528,282854474,"2","Enter Notes Here"
3462,168,41,"F",NULL,NULL,106,10,71,187,"2014-12-23 02:00:54","2014-12-23 02:00:54","2015-02-01 02:00:54","Cancelled",6049591,423225545,"4","Enter Notes Here"
3463,114,16,"D",NULL,NULL,125,11,44,180,"2014-12-23 04:06:00","2014-12-23 04:06:00","2015-01-31 04:06:00","Delivered",9907560,753641511,"6","Enter Notes Here"
3464,20,35,"B",NULL,NULL,341,31,47,419,"2014-12-23 06:30:49","2014-12-23 06:30:49","2015-01-23 06:30:49","Received",1899366,731739644,"4","Enter Notes Here"
3465,130,25,"C",NULL,NULL,126,11,24,161,"2014-12-23 09:30:48","2014-12-23 09:30:48","2015-01-10 09:30:48","Cancelled",2336676,960758495,"2","Enter Notes Here"
3466,135,30,"G",NULL,NULL,140,13,71,224,"2014-12-23 09:32:54","2014-12-23 09:32:54","2015-02-06 09:32:54","Received",4428634,735200073,"1","Enter Notes Here"
3467,269,23,"E",NULL,NULL,55,5,93,153,"2014-12-23 10:12:35","2014-12-23 10:12:35","2015-02-07 10:12:35","Delivered",3223796,493536750,"8","Enter Notes Here"
3468,171,32,"C",NULL,NULL,499,45,84,628,"2014-12-23 10:14:06","2014-12-23 10:14:06","2015-02-05 10:14:06","In Transit",8975410,18687641,"4","Enter Notes Here"
3469,374,36,"A",NULL,NULL,319,29,30,378,"2014-12-23 11:10:34","2014-12-23 11:10:34","2015-01-17 11:10:34","Delivered",7333298,393692554,"7","Enter Notes Here"
3470,384,33,"F",NULL,NULL,447,40,89,576,"2014-12-23 12:58:57","2014-12-23 12:58:57","2015-02-06 12:58:57","Ready for Pickup",5176648,834094295,"8","Enter Notes Here"
3471,154,13,"E",NULL,NULL,129,12,41,182,"2014-12-23 13:39:32","2014-12-23 13:39:32","2015-01-30 13:39:32","Delivered",1907216,750792881,"4","Enter Notes Here"
3472,9,46,"B",NULL,NULL,279,25,48,352,"2014-12-23 14:41:23","2014-12-23 14:41:23","2015-01-05 14:41:23","Delivered",3285735,864597436,"1","Enter Notes Here"
3473,217,11,"G",NULL,NULL,304,27,78,409,"2014-12-23 15:05:43","2014-12-23 15:05:43","2015-02-01 15:05:43","In Transit",447981,645449604,"6","Enter Notes Here"
3474,173,46,"F",NULL,NULL,337,30,21,388,"2014-12-23 16:07:28","2014-12-23 16:07:28","2015-01-31 16:07:28","In Transit",8700040,129042544,"4","Enter Notes Here"
3475,22,19,"B",NULL,NULL,67,6,98,171,"2014-12-23 17:51:54","2014-12-23 17:51:54","2015-01-22 17:51:54","In Transit",9996786,113040555,"8","Enter Notes Here"
3476,267,18,"B",NULL,NULL,206,19,49,274,"2014-12-23 18:54:29","2014-12-23 18:54:29","2015-01-18 18:54:29","Cancelled",9671790,41815698,"1","Enter Notes Here"
3477,230,16,"A",NULL,NULL,61,5,62,128,"2014-12-23 22:01:26","2014-12-23 22:01:26","2015-01-06 22:01:26","Delivered",2679277,266258495,"1","Enter Notes Here"
3478,266,47,"A",NULL,NULL,274,25,27,326,"2014-12-23 22:15:02","2014-12-23 22:15:02","2015-01-21 22:15:02","Delivered",3908502,359866205,"8","Enter Notes Here"
3479,356,27,"F",NULL,NULL,87,8,56,151,"2014-12-23 22:49:05","2014-12-23 22:49:05","2015-02-06 22:49:05","Delivered",3287641,245992919,"2","Enter Notes Here"
3480,96,10,"A",NULL,NULL,464,42,28,534,"2014-12-24 01:51:44","2014-12-24 01:51:44","2015-02-08 01:51:44","Delivered",4984453,181968524,"9","Enter Notes Here"
3481,12,26,"C",NULL,NULL,193,17,100,310,"2014-12-24 02:51:12","2014-12-24 02:51:12","2015-01-13 02:51:12","Delivered",3300341,103052229,"6","Enter Notes Here"
3482,32,18,"C",NULL,NULL,261,23,71,355,"2014-12-24 03:07:50","2014-12-24 03:07:50","2015-01-09 03:07:50","In Transit",9101634,872110030,"6","Enter Notes Here"
3483,146,39,"G",NULL,NULL,364,33,63,460,"2014-12-24 03:23:56","2014-12-24 03:23:56","2015-01-26 03:23:56","Delivered",263125,128620723,"1","Enter Notes Here"
3484,34,41,"A",NULL,NULL,88,8,67,163,"2014-12-24 04:12:12","2014-12-24 04:12:12","2015-02-02 04:12:12","Received",9134856,181445872,"4","Enter Notes Here"
3485,10,50,"F",NULL,NULL,500,45,73,618,"2014-12-24 04:26:55","2014-12-24 04:26:55","2015-01-04 04:26:55","Cancelled",6428005,47884798,"2","Enter Notes Here"
3486,148,29,"D",NULL,NULL,423,38,94,555,"2014-12-24 06:22:25","2014-12-24 06:22:25","2015-01-11 06:22:25","Delivered",7917176,377766368,"4","Enter Notes Here"
3487,7,17,"A",NULL,NULL,231,21,81,333,"2014-12-24 06:23:48","2014-12-24 06:23:48","2015-02-03 06:23:48","Delivered",7174618,281053624,"7","Enter Notes Here"
3488,100,46,"A",NULL,NULL,57,5,99,161,"2014-12-24 07:21:36","2014-12-24 07:21:36","2015-01-23 07:21:36","Delivered",3726507,607023048,"3","Enter Notes Here"
3489,35,2,"D",NULL,NULL,495,45,46,586,"2014-12-24 07:36:29","2014-12-24 07:36:29","2015-01-02 07:36:29","In Transit",9653090,545317715,"5","Enter Notes Here"
3490,252,16,"A",NULL,NULL,205,18,68,291,"2014-12-24 07:48:33","2014-12-24 07:48:33","2015-01-28 07:48:33","Delivered",7354573,373126117,"7","Enter Notes Here"
3491,285,8,"A",NULL,NULL,416,37,73,526,"2014-12-24 08:23:45","2014-12-24 08:23:45","2015-01-23 08:23:45","Received",4255920,218763456,"4","Enter Notes Here"
3492,323,16,"E",NULL,NULL,17,2,46,65,"2014-12-24 09:02:22","2014-12-24 09:02:22","2015-01-24 09:02:22","Delivered",6715712,160552982,"8","Enter Notes Here"
3493,308,45,"E",NULL,NULL,313,28,67,408,"2014-12-24 09:11:14","2014-12-24 09:11:14","2015-01-08 09:11:14","In Transit",6949163,218385932,"8","Enter Notes Here"
3494,251,10,"C",NULL,NULL,219,20,97,336,"2014-12-24 10:09:14","2014-12-24 10:09:14","2015-01-27 10:09:14","Received",6081934,276473510,"6","Enter Notes Here"
3495,330,16,"C",NULL,NULL,94,8,81,183,"2014-12-24 10:10:31","2014-12-24 10:10:31","2015-01-12 10:10:31","In Transit",7248993,492809065,"1","Enter Notes Here"
3496,33,41,"A",NULL,NULL,180,16,63,259,"2014-12-24 12:35:44","2014-12-24 12:35:44","2015-01-03 12:35:44","In Transit",5465793,208081184,"7","Enter Notes Here"
3497,294,36,"D",NULL,NULL,479,43,21,543,"2014-12-24 13:44:11","2014-12-24 13:44:11","2015-01-27 13:44:11","Ready for Pickup",741594,957935368,"5","Enter Notes Here"
3498,272,47,"F",NULL,NULL,168,15,72,255,"2014-12-24 14:41:50","2014-12-24 14:41:50","2015-01-15 14:41:50","Delivered",5512627,12281240,"6","Enter Notes Here"
3499,376,42,"A",NULL,NULL,217,20,54,291,"2014-12-24 15:20:03","2014-12-24 15:20:03","2015-02-06 15:20:03","In Transit",6599221,260577435,"9","Enter Notes Here"
3500,163,3,"C",NULL,NULL,151,14,37,202,"2014-12-24 16:52:22","2014-12-24 16:52:22","2015-01-21 16:52:22","In Transit",4778681,341778247,"8","Enter Notes Here"
3501,68,41,"B",NULL,NULL,96,9,70,175,"2014-12-24 17:47:32","2014-12-24 17:47:32","2015-01-31 17:47:32","Ready for Pickup",5818533,559541188,"7","Enter Notes Here"
3502,76,28,"D",NULL,NULL,10,1,73,84,"2014-12-24 18:47:44","2014-12-24 18:47:44","2015-01-03 18:47:44","In Transit",1541892,213766908,"7","Enter Notes Here"
3503,190,43,"D",NULL,NULL,481,43,54,578,"2014-12-24 19:25:30","2014-12-24 19:25:30","2015-02-07 19:25:30","In Transit",4999827,273907335,"5","Enter Notes Here"
3504,297,23,"G",NULL,NULL,291,26,55,372,"2014-12-24 21:58:53","2014-12-24 21:58:53","2015-01-25 21:58:53","Delivered",323518,998393440,"8","Enter Notes Here"
3505,234,49,"B",NULL,NULL,73,7,43,123,"2014-12-25 00:29:33","2014-12-25 00:29:33","2015-01-09 00:29:33","Delivered",2936878,334014912,"9","Enter Notes Here"
3506,333,47,"C",NULL,NULL,152,14,15,181,"2014-12-25 03:23:08","2014-12-25 03:23:08","2015-01-01 03:23:08","Delivered",9533638,972944406,"4","Enter Notes Here"
3507,58,9,"B",NULL,NULL,111,10,73,194,"2014-12-25 06:02:38","2014-12-25 06:02:38","2015-01-11 06:02:38","Ready for Pickup",1250505,479686650,"1","Enter Notes Here"
3508,291,5,"B",NULL,NULL,298,27,69,394,"2014-12-25 07:51:39","2014-12-25 07:51:39","2015-02-04 07:51:39","Delivered",7468268,882577953,"2","Enter Notes Here"
3509,354,11,"D",NULL,NULL,414,37,13,464,"2014-12-25 09:03:49","2014-12-25 09:03:49","2015-01-08 09:03:49","Received",8047198,663126572,"5","Enter Notes Here"
3510,72,41,"D",NULL,NULL,107,10,59,176,"2014-12-25 16:48:42","2014-12-25 16:48:42","2015-01-11 16:48:42","Delivered",3610547,73686199,"5","Enter Notes Here"
3511,99,28,"D",NULL,NULL,212,19,97,328,"2014-12-25 18:23:31","2014-12-25 18:23:31","2015-01-28 18:23:31","In Transit",7424042,888196997,"8","Enter Notes Here"
3512,323,49,"G",NULL,NULL,135,12,45,192,"2014-12-25 18:39:39","2014-12-25 18:39:39","2015-02-03 18:39:39","Delivered",7455725,687535835,"4","Enter Notes Here"
3513,102,19,"A",NULL,NULL,93,8,20,121,"2014-12-25 18:53:58","2014-12-25 18:53:58","2015-01-04 18:53:58","Delivered",3058149,376821931,"3","Enter Notes Here"
3514,402,33,"E",NULL,NULL,42,4,15,61,"2014-12-25 19:01:18","2014-12-25 19:01:18","2015-01-10 19:01:18","In Transit",8862519,434635110,"1","Enter Notes Here"
3515,130,35,"D",NULL,NULL,462,42,38,542,"2014-12-25 19:43:05","2014-12-25 19:43:05","2015-01-30 19:43:05","Received",5816535,517247895,"7","Enter Notes Here"
3516,44,16,"G",NULL,NULL,260,23,36,319,"2014-12-25 19:55:41","2014-12-25 19:55:41","2015-01-13 19:55:41","Cancelled",391858,390918788,"9","Enter Notes Here"
3517,24,35,"C",NULL,NULL,260,23,27,310,"2014-12-25 20:28:13","2014-12-25 20:28:13","2015-01-21 20:28:13","Delivered",2094566,407834148,"2","Enter Notes Here"
3518,29,27,"B",NULL,NULL,368,33,63,464,"2014-12-25 21:02:16","2014-12-25 21:02:16","2015-02-04 21:02:16","Delivered",1125614,781459103,"2","Enter Notes Here"
3519,390,32,"D",NULL,NULL,464,42,61,567,"2014-12-25 22:27:59","2014-12-25 22:27:59","2015-01-19 22:27:59","Delivered",7945014,590728327,"1","Enter Notes Here"
3520,11,10,"F",NULL,NULL,259,23,62,344,"2014-12-25 23:21:20","2014-12-25 23:21:20","2015-01-30 23:21:20","Cancelled",9870344,543118658,"8","Enter Notes Here"
3521,269,45,"E",NULL,NULL,371,33,76,480,"2014-12-25 23:27:49","2014-12-25 23:27:49","2015-02-08 23:27:49","Delivered",3087444,681471753,"6","Enter Notes Here"
3522,120,3,"F",NULL,NULL,250,23,73,346,"2014-12-25 23:46:05","2014-12-25 23:46:05","2015-01-11 23:46:05","In Transit",9749533,819063598,"5","Enter Notes Here"
3523,297,1,"F",NULL,NULL,312,28,78,418,"2014-12-26 00:03:40","2014-12-26 00:03:40","2015-01-15 00:03:40","Cancelled",1515615,173798680,"7","Enter Notes Here"
3524,40,2,"G",NULL,NULL,154,14,53,221,"2014-12-26 00:11:10","2014-12-26 00:11:10","2015-01-30 00:11:10","Received",708964,300270777,"9","Enter Notes Here"
3525,266,20,"B",NULL,NULL,466,42,48,556,"2014-12-26 00:20:25","2014-12-26 00:20:25","2015-01-03 00:20:25","Cancelled",9939806,239125357,"7","Enter Notes Here"
3526,265,50,"D",NULL,NULL,74,7,84,165,"2014-12-26 00:28:48","2014-12-26 00:28:48","2015-02-10 00:28:48","Cancelled",6287763,388038955,"6","Enter Notes Here"
3527,291,42,"B",NULL,NULL,492,44,91,627,"2014-12-26 00:28:54","2014-12-26 00:28:54","2015-01-28 00:28:54","Delivered",8903357,338548830,"1","Enter Notes Here"
3528,109,48,"G",NULL,NULL,161,14,80,255,"2014-12-26 01:30:40","2014-12-26 01:30:40","2015-02-02 01:30:40","Delivered",1965128,675680903,"2","Enter Notes Here"
3529,110,20,"B",NULL,NULL,342,31,99,472,"2014-12-26 02:21:34","2014-12-26 02:21:34","2015-02-01 02:21:34","Ready for Pickup",300691,727712401,"4","Enter Notes Here"
3530,101,30,"F",NULL,NULL,323,29,29,381,"2014-12-26 02:36:39","2014-12-26 02:36:39","2015-02-08 02:36:39","In Transit",346665,452077725,"3","Enter Notes Here"
3531,164,5,"C",NULL,NULL,248,22,35,305,"2014-12-26 02:40:03","2014-12-26 02:40:03","2015-01-28 02:40:03","In Transit",6569323,649717314,"8","Enter Notes Here"
3532,327,9,"E",NULL,NULL,219,20,46,285,"2014-12-26 02:41:58","2014-12-26 02:41:58","2015-02-08 02:41:58","Delivered",3059348,189687902,"7","Enter Notes Here"
3533,328,43,"G",NULL,NULL,267,24,11,302,"2014-12-26 02:50:26","2014-12-26 02:50:26","2015-01-05 02:50:26","In Transit",6051207,654355325,"9","Enter Notes Here"
3534,148,17,"G",NULL,NULL,83,7,30,120,"2014-12-26 03:29:32","2014-12-26 03:29:32","2015-01-19 03:29:32","Ready for Pickup",4292954,149742541,"2","Enter Notes Here"
3535,71,2,"E",NULL,NULL,113,10,51,174,"2014-12-26 03:42:56","2014-12-26 03:42:56","2015-02-04 03:42:56","Ready for Pickup",4769315,74618814,"3","Enter Notes Here"
3536,359,50,"B",NULL,NULL,314,28,65,407,"2014-12-26 04:27:03","2014-12-26 04:27:03","2015-02-01 04:27:03","Received",3800382,855637425,"7","Enter Notes Here"
3537,400,7,"D",NULL,NULL,126,11,92,229,"2014-12-26 05:09:57","2014-12-26 05:09:57","2015-01-04 05:09:57","Ready for Pickup",3478257,137920512,"2","Enter Notes Here"
3538,279,30,"E",NULL,NULL,464,42,53,559,"2014-12-26 05:24:56","2014-12-26 05:24:56","2015-01-14 05:24:56","In Transit",3184857,920801993,"8","Enter Notes Here"
3539,224,39,"E",NULL,NULL,367,33,74,474,"2014-12-26 06:16:06","2014-12-26 06:16:06","2015-01-28 06:16:06","In Transit",7286599,508888812,"8","Enter Notes Here"
3540,317,23,"A",NULL,NULL,204,18,52,274,"2014-12-26 06:19:49","2014-12-26 06:19:49","2015-01-14 06:19:49","Delivered",7284551,901988272,"3","Enter Notes Here"
3541,397,23,"G",NULL,NULL,222,20,73,315,"2014-12-26 06:40:18","2014-12-26 06:40:18","2015-01-14 06:40:18","Delivered",8130218,461419993,"9","Enter Notes Here"
3542,278,9,"B",NULL,NULL,429,39,54,522,"2014-12-26 06:49:00","2014-12-26 06:49:00","2015-01-16 06:49:00","Cancelled",4409353,740218502,"1","Enter Notes Here"
3543,146,6,"C",NULL,NULL,209,19,77,305,"2014-12-26 06:57:42","2014-12-26 06:57:42","2015-01-04 06:57:42","Received",4405273,857267507,"3","Enter Notes Here"
3544,154,13,"G",NULL,NULL,367,33,88,488,"2014-12-26 07:10:33","2014-12-26 07:10:33","2015-01-05 07:10:33","Delivered",1992465,273192383,"8","Enter Notes Here"
3545,291,33,"A",NULL,NULL,84,8,18,110,"2014-12-26 07:20:55","2014-12-26 07:20:55","2015-01-30 07:20:55","Ready for Pickup",8529740,596994656,"3","Enter Notes Here"
3546,342,29,"D",NULL,NULL,78,7,35,120,"2014-12-26 07:23:01","2014-12-26 07:23:01","2015-02-06 07:23:01","Ready for Pickup",2093823,392500793,"6","Enter Notes Here"
3547,356,19,"G",NULL,NULL,245,22,72,339,"2014-12-26 08:15:39","2014-12-26 08:15:39","2015-02-10 08:15:39","Delivered",477386,755494455,"4","Enter Notes Here"
3548,151,49,"D",NULL,NULL,310,28,77,415,"2014-12-26 09:37:15","2014-12-26 09:37:15","2015-01-27 09:37:15","Cancelled",6300269,182250014,"6","Enter Notes Here"
3549,325,44,"B",NULL,NULL,426,38,87,551,"2014-12-26 09:42:07","2014-12-26 09:42:07","2015-02-05 09:42:07","Received",4392999,573958620,"7","Enter Notes Here"
3550,381,25,"C",NULL,NULL,389,35,72,496,"2014-12-26 10:19:06","2014-12-26 10:19:06","2015-02-05 10:19:06","Delivered",5504312,603033501,"8","Enter Notes Here"
3551,64,37,"E",NULL,NULL,71,6,58,135,"2014-12-26 10:29:09","2014-12-26 10:29:09","2015-02-12 10:29:09","Cancelled",6427206,243670938,"1","Enter Notes Here"
3552,239,40,"G",NULL,NULL,316,28,25,369,"2014-12-26 11:03:16","2014-12-26 11:03:16","2015-01-29 11:03:16","Delivered",419835,922877676,"8","Enter Notes Here"
